Timestamp,Dataset Version,Model Version,Total Pipeline Time (ms),Prediction Latency (ms),SHAP Time (ms)
2026-09-06T07:19:17.546137Z,v1000,RF_v1000,42.15372085571289,0.5414485931396484,36.61227226257324
2026-09-06T07:24:06.558129Z,v1000,RF_v1000,15.97416877746582,0.5333423614501953,10.440826416015625
2026-09-06T07:24:16.226058Z,v1000,RF_v1000,14.280920028686523,0.5445480346679688,8.736371994018555
2026-09-06T07:24:16.564541Z,v1000,RF_v1000,13.071422576904297,0.5435943603515625,7.527828216552734
2026-09-06T07:24:16.894661Z,v1000,RF_v1000,13.180856704711914,0.5450248718261719,7.635831832885742
2026-09-06T07:24:17.262169Z,v1000,RF_v1000,13.203983306884766,0.6601810455322266,7.543802261352539
2026-09-06T07:24:17.600298Z,v1000,RF_v1000,15.927677154541016,1.0590553283691406,9.868621826171875
2026-09-06T07:24:17.953638Z,v1000,RF_v1000,13.310317993164062,0.5414485931396484,7.768869400024414
2026-09-06T07:24:18.286152Z,v1000,RF_v1000,13.706331253051758,1.1072158813476562,7.599115371704102
2026-09-06T07:24:18.642516Z,v1000,RF_v1000,14.216547012329102,0.5285739898681641,8.687973022460938
2026-09-06T07:24:19.001391Z,v1000,RF_v1000,13.755207061767578,0.5450248718261719,8.210182189941406
2026-09-06T07:24:19.362352Z,v1000,RF_v1000,13.095741271972656,0.5476474761962891,7.548093795776367
2026-09-06T07:24:19.719353Z,v1000,RF_v1000,13.052825927734375,0.5364418029785156,7.516384124755859
2026-09-06T07:24:20.060030Z,v1000,RF_v1000,12.602453231811523,0.5388259887695312,7.063627243041992
2026-09-06T07:24:20.429198Z,v1000,RF_v1000,13.148431777954102,0.5354881286621094,7.612943649291992
2026-09-06T07:24:20.788712Z,v1000,RF_v1000,13.629083633422852,0.5424022674560547,8.086681365966797
2026-09-06T07:24:21.153186Z,v1000,RF_v1000,13.199453353881836,0.5400180816650391,7.659435272216797
2026-09-06T07:24:21.508155Z,v1000,RF_v1000,14.862184524536133,1.0797977447509766,8.782386779785156
2026-09-06T07:24:21.882487Z,v1000,RF_v1000,13.137226104736328,0.5400180816650391,7.597208023071289
2026-09-06T07:24:22.251067Z,v1000,RF_v1000,14.237051010131836,1.0912418365478516,8.145809173583984
2026-09-06T07:24:22.634065Z,v1000,RF_v1000,14.344100952148438,0.5435943603515625,8.800506591796875
2026-09-06T07:24:23.132086Z,v1000,RF_v1000,14.295225143432617,0.5426406860351562,8.752584457397461
2026-09-06T07:24:23.498905Z,v1000,RF_v1000,12.202625274658203,0.0,7.202625274658203
2026-09-06T07:24:23.809807Z,v1000,RF_v1000,13.800268173217773,0.5331039428710938,8.26716423034668
2026-09-06T07:24:24.152218Z,v1000,RF_v1000,14.380340576171875,0.5297660827636719,8.850574493408203
2026-09-06T07:24:24.522666Z,v1000,RF_v1000,14.33837890625,0.5593299865722656,8.779048919677734
2026-09-06T07:24:24.896188Z,v1000,RF_v1000,13.722782135009766,1.069784164428711,7.652997970581055
2026-09-06T07:24:25.261204Z,v1000,RF_v1000,13.7890625,1.0764598846435547,7.712602615356445
2026-09-06T07:24:25.608117Z,v1000,RF_v1000,12.533550262451172,0.5409717559814453,6.992578506469727
2026-09-06T07:24:25.951824Z,v1000,RF_v1000,13.211851119995117,0.5428791046142578,7.668972015380859
2026-09-06T07:24:26.315493Z,v1000,RF_v1000,13.70656967163086,1.1181831359863281,7.588386535644531
2026-09-06T07:24:26.678994Z,v1000,RF_v1000,13.580684661865234,0.5383491516113281,8.042335510253906
2026-09-06T07:24:27.048645Z,v1000,RF_v1000,14.262323379516602,0.5323886871337891,8.729934692382812
2026-09-06T07:24:27.421260Z,v1000,RF_v1000,13.112430572509766,0.5357265472412109,7.576704025268555
2026-09-06T07:24:27.782468Z,v1000,RF_v1000,12.616519927978516,0.5328655242919922,7.083654403686523
2026-09-06T07:24:28.151220Z,v1000,RF_v1000,13.713722229003906,0.5331039428710938,8.180618286132812
2026-09-06T07:24:28.512406Z,v1000,RF_v1000,13.200883865356445,0.5362033843994141,7.664680480957031
2026-09-06T07:24:28.901413Z,v1000,RF_v1000,13.052825927734375,0.5319118499755859,7.520914077758789
2026-09-06T07:24:29.295948Z,v1000,RF_v1000,13.652925491333008,0.5395412445068359,8.113384246826172
2026-09-06T07:24:29.688488Z,v1000,RF_v1000,13.135318756103516,0.5447864532470703,7.590532302856445
2026-09-06T07:24:30.029078Z,v1000,RF_v1000,12.60960578918457,0.5338191986083984,7.075786590576172
2026-09-06T07:24:30.371219Z,v1000,RF_v1000,13.110761642456055,0.5619525909423828,7.548809051513672
2026-09-06T07:24:30.774490Z,v1000,RF_v1000,13.845090866088867,0.5350112915039062,8.310079574584961
2026-09-06T07:24:31.176881Z,v1000,RF_v1000,12.616043090820312,0.5354881286621094,7.080554962158203
2026-09-06T07:24:31.583984Z,v1000,RF_v1000,13.091926574707031,0.5269050598144531,7.565021514892578
2026-09-06T07:24:31.950369Z,v1000,RF_v1000,13.151531219482422,0.5435943603515625,7.607936859130859
2026-09-06T07:24:32.334325Z,v1000,RF_v1000,13.08095932006836,0.5385875701904297,7.54237174987793
2026-09-06T07:24:32.678725Z,v1000,RF_v1000,12.455825805664062,0.5118846893310547,6.943941116333008
2026-09-06T07:24:33.090109Z,v1000,RF_v1000,14.340524673461914,0.5433559417724609,8.797168731689453
2026-09-06T07:24:33.496159Z,v1000,RF_v1000,14.416818618774414,0.5562305450439453,8.860588073730469
2026-09-06T07:24:33.948571Z,v1000,RF_v1000,13.24880599975586,0.5333423614501953,7.715463638305664
2026-09-06T07:24:34.341948Z,v1000,RF_v1000,13.228778839111328,0.5412101745605469,7.687568664550781
2026-09-06T07:24:34.752730Z,v1000,RF_v1000,13.173704147338867,0.5617141723632812,7.611989974975586
2026-09-06T07:24:35.150466Z,v1000,RF_v1000,13.235454559326172,0.5636215209960938,7.671833038330078
2026-09-06T07:24:35.563642Z,v1000,RF_v1000,13.643388748168945,0.54931640625,8.094072341918945
2026-09-06T07:24:35.968167Z,v1000,RF_v1000,13.234739303588867,0.5481243133544922,7.686614990234375
2026-09-06T07:24:36.535788Z,v1000,RF_v1000,12.747650146484375,0.5381107330322266,7.209539413452148
2026-09-06T07:24:36.933421Z,v1000,RF_v1000,14.306907653808594,1.0800361633300781,8.226871490478516
2026-09-06T07:24:37.302001Z,v1000,RF_v1000,12.591962814331055,0.6365776062011719,6.955385208129883
2026-09-06T07:24:37.742859Z,v1000,RF_v1000,13.176326751708984,0.5483627319335938,7.627964019775391
2026-09-06T07:24:38.164812Z,v1000,RF_v1000,16.902809143066406,0.5369186401367188,11.365890502929688
2026-09-06T07:24:38.594787Z,v1000,RF_v1000,13.139610290527344,0.5321502685546875,7.607460021972656
2026-09-06T07:24:38.989422Z,v1000,RF_v1000,12.880687713623047,1.0967254638671875,6.783962249755859
2026-09-06T07:24:39.352127Z,v1000,RF_v1000,13.778572082519531,0.0,8.778572082519531
2026-09-06T07:24:39.793126Z,v1000,RF_v1000,13.83936882019043,0.5199909210205078,8.319377899169922
2026-09-06T07:24:40.209398Z,v1000,RF_v1000,14.234428405761719,0.5178451538085938,8.716583251953125
2026-09-06T07:24:40.639098Z,v1000,RF_v1000,14.392499923706055,0.5383491516113281,8.854150772094727
2026-09-06T07:24:41.030494Z,v1000,RF_v1000,13.751392364501953,0.5490779876708984,8.202314376831055
2026-09-06T07:24:41.458518Z,v1000,RF_v1000,13.412599563598633,0.5424022674560547,7.870197296142578
2026-09-06T07:24:41.857706Z,v1000,RF_v1000,13.09788703918457,0.5505084991455078,7.5473785400390625
2026-09-06T07:24:42.287114Z,v1000,RF_v1000,13.183479309082031,0.5369186401367188,7.6465606689453125
2026-09-06T07:24:42.708208Z,v1000,RF_v1000,14.062051773071289,0.5383491516113281,8.523702621459961
2026-09-06T07:24:43.144809Z,v1000,RF_v1000,12.656097412109375,0.5528926849365234,7.103204727172852
2026-09-06T07:24:43.512875Z,v1000,RF_v1000,14.397268295288086,0.5266666412353516,8.870601654052734
2026-09-06T07:24:43.939020Z,v1000,RF_v1000,15.350704193115234,0.5297660827636719,9.820938110351562
2026-09-06T07:24:44.366179Z,v1000,RF_v1000,12.040739059448242,0.5457401275634766,6.494998931884766
2026-09-06T07:24:44.774833Z,v1000,RF_v1000,17.169361114501953,0.5438327789306641,11.625528335571289
2026-09-06T07:24:45.209878Z,v1000,RF_v1000,13.027315139770508,0.5469322204589844,7.480382919311523
2026-09-06T07:24:45.626057Z,v1000,RF_v1000,13.151054382324219,0.5373954772949219,7.613658905029297
2026-09-06T07:24:46.019296Z,v1000,RF_v1000,13.138179779052734,0.5581378936767578,7.580041885375977
2026-09-06T07:24:46.408545Z,v1000,RF_v1000,13.081436157226562,0.5321502685546875,7.549285888671875
2026-09-06T07:24:47.033825Z,v1000,RF_v1000,13.933305740356445,0.6818771362304688,8.251428604125977
2026-09-06T07:24:47.495392Z,v1000,RF_v1000,14.773492813110352,1.0602474212646484,8.713245391845703
2026-09-06T07:24:47.902857Z,v1000,RF_v1000,18.49782943725586,0.5388259887695312,12.959003448486328
2026-09-06T07:24:48.334923Z,v1000,RF_v1000,12.032394409179688,0.0,7.0323944091796875
2026-09-06T07:24:48.753928Z,v1000,RF_v1000,13.119344711303711,0.5388259887695312,7.58051872253418
2026-09-06T07:24:49.197177Z,v1000,RF_v1000,13.646011352539062,0.5476474761962891,8.098363876342773
2026-09-06T07:24:49.637432Z,v1000,RF_v1000,12.629156112670898,0.5424022674560547,7.086753845214844
2026-09-06T07:24:50.076382Z,v1000,RF_v1000,12.087945938110352,0.5266666412353516,6.561279296875
2026-09-06T07:24:50.475683Z,v1000,RF_v1000,12.65681266784668,0.5288124084472656,7.128000259399414
2026-09-06T07:24:50.930180Z,v1000,RF_v1000,13.016824722290039,0.5347728729248047,7.482051849365234
2026-09-06T07:24:51.351730Z,v1000,RF_v1000,13.088827133178711,0.545501708984375,7.543325424194336
2026-09-06T07:24:51.807701Z,v1000,RF_v1000,13.260488510131836,0.6656646728515625,7.594823837280273
2026-09-06T07:24:52.257569Z,v1000,RF_v1000,14.370565414428711,0.5402565002441406,8.83030891418457
2026-09-06T07:24:52.689830Z,v1000,RF_v1000,12.746458053588867,0.5443096160888672,7.2021484375
2026-09-06T07:24:53.104762Z,v1000,RF_v1000,13.094549179077148,0.5452632904052734,7.549285888671875
2026-09-06T07:24:53.573994Z,v1000,RF_v1000,13.152484893798828,0.5376338958740234,7.614850997924805
2026-09-06T07:24:54.044569Z,v1000,RF_v1000,13.143186569213867,0.5350112915039062,7.608175277709961
2026-09-06T07:24:54.520551Z,v1000,RF_v1000,14.267807006835938,0.5488395690917969,8.71896743774414
2026-09-06T07:24:54.950418Z,v1000,RF_v1000,15.195732116699219,0.5466938018798828,9.649038314819336
2026-09-06T07:24:55.400881Z,v1000,RF_v1000,13.088350296020508,0.5295276641845703,7.5588226318359375
2026-09-06T07:24:56.027717Z,v1000,RF_v1000,12.759332656860352,0.5505084991455078,7.208824157714844
2026-09-06T07:24:56.530814Z,v1000,RF_v1000,13.097410202026367,0.5393028259277344,7.558107376098633
2026-09-06T07:24:56.996671Z,v1000,RF_v1000,12.738828659057617,0.5383491516113281,7.200479507446289
2026-09-06T07:24:57.463387Z,v1000,RF_v1000,13.809804916381836,0.5519390106201172,8.257865905761719
2026-09-06T07:24:57.878643Z,v1000,RF_v1000,13.857011795043945,0.5407333374023438,8.316278457641602
2026-09-06T07:24:58.356813Z,v1000,RF_v1000,13.136749267578125,0.5319118499755859,7.604837417602539
2026-09-06T19:00:29.830420Z,v1000,RF_v1000,18.506412506103516,1.1162757873535156,12.39013671875
2026-09-06T20:51:06.639456Z,v1000,RF_v1000,39.15393829345703,0.5536079406738281,33.6003303527832
2026-09-06T20:51:07.279579Z,v1000,RF_v1000,14.55820083618164,0.5309581756591797,9.027242660522461
2026-09-06T20:51:07.822425Z,v1000,RF_v1000,14.768009185791016,0.8137226104736328,8.954286575317383
2026-09-06T20:51:08.413411Z,v1000,RF_v1000,15.992288589477539,0.7288455963134766,10.263442993164062
2026-09-06T20:51:09.011256Z,v1000,RF_v1000,15.116338729858398,0.5922317504882812,9.524106979370117
2026-09-06T20:51:09.593036Z,v1000,RF_v1000,16.06095314025879,1.1677742004394531,9.893178939819336
2026-09-06T20:51:10.486371Z,v1000,RF_v1000,15.902166366577148,1.0998249053955078,9.80234146118164
2026-09-06T20:51:11.085142Z,v1000,RF_v1000,13.513450622558594,0.5507469177246094,7.962703704833984
2026-09-06T20:51:11.655015Z,v1000,RF_v1000,14.478330612182617,0.5340576171875,8.944272994995117
2026-09-06T21:09:31.274426Z,v1000,RF_v1000,17.030839920043945,1.0809898376464844,10.949850082397461
2026-09-06T21:14:02.703580Z,v1000,RF_v1000,13.796930313110352,0.5354881286621094,8.261442184448242
2026-09-06T21:14:03.173130Z,v1000,RF_v1000,13.066654205322266,0.5340576171875,7.532596588134766
2026-09-06T21:14:03.633893Z,v1000,RF_v1000,13.110523223876953,0.5276203155517578,7.582902908325195
2026-09-06T21:14:04.140569Z,v1000,RF_v1000,12.677555084228516,0.5395412445068359,7.13801383972168
2026-09-06T21:14:04.561729Z,v1000,RF_v1000,13.313417434692383,0.5328655242919922,7.780551910400391
2026-09-06T21:14:05.188863Z,v1000,RF_v1000,12.241964340209961,0.5338191986083984,6.7081451416015625
2026-09-06T21:14:05.644159Z,v1000,RF_v1000,12.595300674438477,0.5509853363037109,7.044315338134766
2026-09-06T21:14:06.250117Z,v1000,RF_v1000,13.07332992553711,0.5328655242919922,7.540464401245117
2026-09-06T21:14:06.683173Z,v1000,RF_v1000,12.521629333496094,0.5393028259277344,6.982326507568359
2026-09-06T21:14:07.163568Z,v1000,RF_v1000,13.499622344970703,0.5393028259277344,7.960319519042969
2026-09-06T21:14:07.615285Z,v1000,RF_v1000,12.599115371704102,0.5471706390380859,7.051944732666016
2026-09-06T21:14:08.142388Z,v1000,RF_v1000,12.756471633911133,0.5397796630859375,7.216691970825195
2026-09-06T21:16:04.852735Z,v1000,RF_v1000,14.829521179199219,1.0945796966552734,8.734941482543945
2026-09-07T06:28:46.931132Z,v1000,RF_v1000,38.12087059020996,0.9095668792724609,32.2113037109375
2026-09-07T09:10:20.646111Z,v1000,RF_v1000,20.05732536315918,0.5471706390380859,14.510154724121094
2026-09-08T09:55:20.319242Z,v1000,RF_v1000,168.78235816955566,0.5400180816650391,163.24234008789062
2026-09-08T09:55:21.219756Z,v1000,RF_v1000,169.13497924804688,0.5509853363037109,163.58399391174316
2026-09-08T09:55:21.894444Z,v1000,RF_v1000,168.88344764709473,0.5288124084472656,163.35463523864746
2026-09-08T09:55:22.554430Z,v1000,RF_v1000,153.29301834106445,0.5445480346679688,147.74847030639648
2026-09-08T09:55:23.225894Z,v1000,RF_v1000,157.04691886901855,0.5640983581542969,151.48282051086426
2026-09-08T09:55:23.838289Z,v1000,RF_v1000,146.01600646972656,0.5428791046142578,140.4731273651123
2026-09-08T09:55:24.460655Z,v1000,RF_v1000,164.6817970275879,0.5440711975097656,159.13772583007812
2026-09-08T09:55:25.142898Z,v1000,RF_v1000,159.7229290008545,0.5452632904052734,154.17766571044922
2026-09-08T09:55:25.814865Z,v1000,RF_v1000,154.0013599395752,0.5533695220947266,148.44799041748047
2026-09-08T09:55:26.479704Z,v1000,RF_v1000,184.58927154541016,0.5383491516113281,179.05092239379883
2026-09-08T09:55:27.354602Z,v1000,RF_v1000,152.5989818572998,0.5342960357666016,147.0646858215332
2026-09-08T09:55:28.014508Z,v1000,RF_v1000,155.52390098571777,0.5342960357666016,149.98960494995117
2026-09-08T09:55:28.679975Z,v1000,RF_v1000,153.38480949401855,1.0788440704345703,147.30596542358398
2026-09-08T09:55:29.342115Z,v1000,RF_v1000,157.05144882202148,0.5402565002441406,151.51119232177734
2026-09-08T09:55:29.997084Z,v1000,RF_v1000,159.4058322906494,0.5395412445068359,153.86629104614258
2026-09-08T09:55:30.679126Z,v1000,RF_v1000,153.19049835205078,0.5528926849365234,147.63760566711426
2026-09-08T09:55:31.344049Z,v1000,RF_v1000,156.31545066833496,0.5557537078857422,150.75969696044922
2026-09-08T09:55:32.036881Z,v1000,RF_v1000,156.0157585144043,0.6406307220458984,150.3751277923584
2026-09-08T09:55:32.730991Z,v1000,RF_v1000,162.38272666931152,0.5307197570800781,156.85200691223145
2026-09-08T09:55:33.593849Z,v1000,RF_v1000,153.09370040893555,0.5452632904052734,147.54843711853027
2026-09-08T09:55:34.267731Z,v1000,RF_v1000,161.56256675720215,0.5440711975097656,156.01849555969238
2026-09-08T09:55:34.944874Z,v1000,RF_v1000,171.89562797546387,0.5331039428710938,166.36252403259277
